BDD_Assign_20_4_50_1,new_runtime0.6.txt,8.55617
BDD_Assign_20_4_50_10,new_runtime0.6.txt,0.25036
BDD_Assign_20_4_50_2,new_runtime0.6.txt,2.98304
BDD_Assign_20_4_50_3,new_runtime0.6.txt,2.57942
BDD_Assign_20_4_50_4,new_runtime0.6.txt,5.1579
BDD_Assign_20_4_50_5,new_runtime0.6.txt,4.32072
BDD_Assign_20_4_50_6,new_runtime0.6.txt,1.43962
BDD_Assign_20_4_50_7,new_runtime0.6.txt,5.86836
BDD_Assign_20_4_50_8,new_runtime0.6.txt,4.31316
BDD_Assign_20_4_50_9,new_runtime0.6.txt,0.67255
average*nBDD, ,3.6141300000000003
